Product Name,Product Link,Price,Rating,Summary Sentiment,Sentiment Score
"Lab - Passion Flower Extract - Passion Flower - passionflower -Ultra high Absorption, Vegetarian, Non-GMO, Alcohol Free, Gluten Free Liquid, pasiflora s.",https://www.amazon.com/FITO-MEDICS-Lab-passionflower-Absorption/dp/B0BTHZMYPH/ref=sr_1_60?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-60,$8.90,3.7 out of 5 stars,Positive,0.6192
"Alebrixes | Passion Flower Herbal Tea (6 oz) | Whole Dried Passionflower Leaf | Te Passiflora - Pasiflora | Relaxation, Focus, Bed Time Tea.",https://www.amazon.com/Alebrixes-Passion-Flower-Passionflower-Passiflora/dp/B0BQCRBPD1/ref=sr_1_61?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-61,$9.99,3.7 out of 5 stars,Mixed,-0.2037875
"Organic Way Passion Flower Powder (Passiflora incarnata) - Herbal Tea | European Wild-Harvest | Kosher & USDA Certified | Vegan, Non-GMO & Gluten Free | Resealable Bag | 100% Raw from Albania (1LBS / 16Oz.)",https://www.amazon.com/Organic-Way-Passion-Passiflora-incarnata/dp/B0CZTQF2YG/ref=sr_1_62?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-62,$24.99,5.0 out of 5 stars,Mixed,-0.296
"Passion Flower (Passiflora Incarnata) Liquid Extract, Tincture, Herbal Supplement, Hawaii Pharm, Made in USA, 4 fl.oz",https://www.amazon.com/Passion-Flower-Passiflora-Incarnata-Extract/dp/B00C981CIK/ref=sr_1_63?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-63,$29.95,4.5 out of 5 stars,Positive,0.57
"Pure Original Ingredients Passion Flower Extract (8oz) Pure & Natural, Non-GMO, Gluten-Free",https://www.amazon.com/Pure-Passion-Extract-Natural-Gluten-Free/dp/B08GNKVCY7/ref=sr_1_64?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-64,$11.99,4.0 out of 5 stars,Positive,0.5482333333333332
Granadilla Passion Fruit Vine Live Starter Plant - Passiflora quadrangularis by Wellspring Gardens - Climbing Vine with Aromatic Fruit & Stunning Flowers - Ideal for Outdoor & Garden Landscaping,https://www.amazon.com/Granadilla-Passiflora-Edulis-Passion-Fruit/dp/B0867F7FWW/ref=sr_1_65?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-65,$20.99,4.2 out of 5 stars,Positive,0.5297
"Plant Therapy Passionflower Herbal Supplement Capsules Calms Nerves, Supports Sleep Quality, Great Way to Wind Down, 120 Vegetarian Capsules (4 Month Supply), Made in The USA",https://www.amazon.com/Plant-Therapy-Passionflower-Supplement-Vegetarian/dp/B0D5NXMHWJ/ref=sr_1_66?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-66,$29.99,4.2 out of 5 stars,Highly Positive,0.9108750000000001
"Natural Way Passion Flower Cut & Sifted (Passiflora incarnata) - Herbal Tea | Pure, Vegan, Non-GMO & Gluten Free | Resealable Bag | 100% Raw from Albania (1LBS / 16Oz.)",https://www.amazon.com/Natural-Way-Passion-Passiflora-incarnata/dp/B0D3J7C2FD/ref=sr_1_67?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-67,$27.99,No Rating,Mixed,-0.296
"Trexgenics® Passion Flower extract 10:1 500mg VEGAN, GLUTEN FREE, Non-GMO (60 Veg capsules)",https://www.amazon.com/Trexgenics%C2%AE-Passion-Flower-extract-10/dp/B09CTJV1M5/ref=sr_1_68?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-68,$12.99,3.9 out of 5 stars,Mixed,-0.296
Granadilla Passion Fruit Vine Live Starter Plant - Passiflora quadrangularis by Wellspring Gardens - Climbing Vine with Aromatic Fruit & Stunning Flowers - Ideal for Outdoor & Garden Landscaping,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2ODI2MTkyNDY4ODM1MzUyOjE3MjkxNDk2NDc6c3BfbXRmOjMwMDIwMTg4MTY2NTIwMjo6MDo6&url=%2FGranadilla-Passiflora-Edulis-Passion-Fruit%2Fdp%2FB0867F7FWW%2Fref%3Dsr_1_69_sspa%3Fdib%3DeyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA%26dib_tag%3Dse%26keywords%3Dpassion%2Bflower%26qid%3D1729149647%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$20.99,4.2 out of 5 stars,Positive,0.5297
"Nature's Answer Passion Flower Alcohol Free 2000mg 1oz Extract | Supports Relaxation | Vegan, Vegetarian, Vegan, Non-GMO, Gluten Free | Single Count",https://www.amazon.com/Natures-Answer-Passionflower-Organic-Alcohol/dp/B005QLTJDM/ref=sr_1_70?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-70,$12.82,4.3 out of 5 stars,Positive,0.5796375
Passion Flower,https://www.amazon.com/Natures-Answer-083000004421-Passion-Flower/dp/B00CDX2686/ref=sr_1_71?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-71,No Price,5.0 out of 5 stars,Highly Positive,0.83415
bixa BOTANICAL Passiflora Foetida Powder – 200g / 7 Oz (Passion Flower) | Pure & Natural Herbal Supplement,https://www.amazon.com/Pure-Natural-Passion-Flower-Powder/dp/B01HPUU3U4/ref=sr_1_72?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-72,$12.99,4.3 out of 5 stars,Positive,0.31325000000000003
"Horbäach Chrysin Supplement | 500mg | 60 Capsules | Passion Flower Extract | Non-GMO, Gluten Free Supplement",https://www.amazon.com/Horbaach-Capsules-Promotes-Supports-Testosterone/dp/B07GRFPDDK/ref=sr_1_73?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-73,$22.99,4.5 out of 5 stars,Mixed,0.2724
"Purple Passion Flower Plant - Violet Purple Blue Passion Flower Vine Live Plant - Size 5 to 7 Inch Tall, Passiflora Flowers Starter Plant, Without Pot",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2ODI2MTkyNDY4ODM1MzUyOjE3MjkxNDk2NDc6c3BfbXRmOjMwMDQwNjE3NzQ3MTAwMjo6MDo6&url=%2FPurple-Passion-Flower-Plant-Passiflora%2Fdp%2FB0DGD2FC2M%2Fref%3Dsr_1_74_sspa%3Fdib%3DeyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA%26dib_tag%3Dse%26keywords%3Dpassion%2Bflower%26qid%3D1729149647%26sr%3D8-74-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$18.99,No Rating,Mixed,-0.296
Swanson Full-Spectrum Passion Flower Stress Support 500 Milligrams 60 Capsules,https://www.amazon.com/Full-Spectrum-Passion-Flower-500-Caps/dp/B0017OAIH8/ref=sr_1_75?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-75,No Price,4.3 out of 5 stars,Mixed,0.1833636363636364
"Wise Woman Herbals – Passionflower Solid Extract – 2 oz – Liqud Extract Natural Support of Temporary Tension, Supports Deep and Restful Sleep, Promotes Mood Balance, Relaxation and Calming",https://www.amazon.com/Wise-Woman-Herbals-Passionflower-Relaxation/dp/B0058HW51W/ref=sr_1_76?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-76,$27.90,3.9 out of 5 stars,Mixed,0.29895000000000005
"TAZO Passion Herbal Tea Bags, Iced or Hot, Caffeine-Free, 20 Total Tea Bags",https://www.amazon.com/TAZO-Passion-Herbal-Caffeine-Free-Total/dp/B000VK9YQA/ref=sr_1_77?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-77,$3.99,4.7 out of 5 stars,Positive,0.6787624999999999
"Swanson Chrysin Passionflower Extract - Herbal Supplement Promoting Overall Health, Wellness & Fitness - Natural Formula May Support Lean Muscle Maintenance - (30 Veggie Capsules)",https://www.amazon.com/Swanson-Chrysin-Passion-Extract-Capsules/dp/B003O2F8CG/ref=sr_1_78?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-78,$18.10,4.5 out of 5 stars,Positive,0.40354999999999996
"Passion Flower Plant, 2.5 inch Pot, Passiflora incarnata, Maypop, North American Native",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2ODI2MTkyNDY4ODM1MzUyOjE3MjkxNDk2NDc6c3BfbXRmOjMwMDE0OTc0ODQ0MzQwMjo6MDo6&url=%2FPassion-Flower-Passiflora-incarnata-American%2Fdp%2FB0CXMHHHT8%2Fref%3Dsr_1_79_sspa%3Fdib%3DeyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA%26dib_tag%3Dse%26keywords%3Dpassion%2Bflower%26qid%3D1729149647%26sr%3D8-79-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$24.00,4.2 out of 5 stars,Positive,0.36746249999999997
"Solaray, (3 Pack) Passion Flower, 350 mg, 100 VegCaps",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2ODI2MTkyNDY4ODM1MzUyOjE3MjkxNDk2NDc6c3BfbXRmOjMwMDE4Mzg5NDExNzMwMjo6MDo6&url=%2FSolaray-Passion-Flower-350mg-Caps%2Fdp%2FB07K1VBHWH%2Fref%3Dsr_1_80_sspa%3Fdib%3DeyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA%26dib_tag%3Dse%26keywords%3Dpassion%2Bflower%26qid%3D1729149647%26sr%3D8-80-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$18.78,4.5 out of 5 stars,Positive,0.38765000000000005
Passion Flower Tea Organic Calming - Whole Leaf Dried Passionflower - Passiflora Herb for Anxiety - Maypop - Wild Passion Vile - Paciflora Te Pasiflora Tea Organic Passionflower Tea,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2ODI2MTkyNDY4ODM1MzUyOjE3MjkxNDk2NDc6c3BfbXRmOjMwMDMwMzE4ODE0MDEwMjo6MDo6&url=%2FPassion-Flower-Organic-Calming-Tea%2Fdp%2FB07HLY74Y6%2Fref%3Dsr_1_81_sspa%3Fdib%3DeyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA%26dib_tag%3Dse%26keywords%3Dpassion%2Bflower%26qid%3D1729149647%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$14.97,4.4 out of 5 stars,Positive,0.30495384615384613
"Passion Flower Vine Plant, Fragrant Passion Flower Live Plant - 5 to 7 Inch Tall Vine Plant, Bare Root Passiflora Starter Plant, No Pot (Purple Flowers)",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2ODI2MTkyNDY4ODM1MzUyOjE3MjkxNDk2NDc6c3BfbXRmOjMwMDQ1Nzk5MDk3ODMwMjo6MDo6&url=%2FPassion-Flower-Vine-Plant-Fragrant%2Fdp%2FB0DGQHDPGR%2Fref%3Dsr_1_82_sspa%3Fdib%3DeyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA%26dib_tag%3Dse%26keywords%3Dpassion%2Bflower%26qid%3D1729149647%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$18.99,No Rating,Mixed,-0.296
Swanson Full-Spectrum Passion Flower Stress Support 500 Milligrams 60 Capsules (2 Pack),https://www.amazon.com/Swanson-Full-Spectrum-Passion-Milligrams-Capsules/dp/B07WT4G9HW/ref=sr_1_83?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-83,No Price,4.3 out of 5 stars,Positive,0.44880000000000003
